region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,year,month,day,time_of_day,cost_per_impression,cost_per_click,reach_per_spend,value_ratio
North,Email,Storage,Premium,14.75,2.95,0.3138,1490.0,59213,0.0232,0.96,-1.0,90.0,206.55,2010,6,16,afternoon,0.0002491007042372,0.0107370993205709,101.01694915254237,70.01694915254237
North,TV,Storage,Standard,10.5,2.1,0.1752,423.0,14822,0.0509,5.05,0.3660254037844379,14.0,1617.8,2010,11,22,morning,0.0007084064228849,0.0139176114515697,40.285714285714285,770.3809523809523
North,Influencer,General,Premium,12.39,4.13,0.2025,505.0,9541,0.0318,1.65,-0.3660254037844385,28.0,19574.64,2011,10,17,afternoon,0.0012986060161408,0.040836667174241,40.75867635189669,4739.622276029056
North,Influencer,Seasonal,Premium,15.0,3.75,0.3829,400.0,4937,0.0888,1.91,0.3660254037844379,30.0,4280.88,2010,11,9,afternoon,0.0030382823577071,0.0342148914156206,26.666666666666668,1141.568
North,Search,General,Premium,17.85,5.95,0.3092,437.0,9079,0.0358,8.5,1.0,7.0,4657.9400000000005,2011,3,9,morning,0.0019660755589822,0.0549183117034152,24.481792717086837,782.8470588235294
North,Social Media,Stationery,Premium,2.55,0.85,0.5292,793.0,22178,0.0048,6.32,0.9999999999999998,90.0,2361.9100000000003,2010,12,1,morning,0.0001149788078275,0.0239539182974118,310.9803921568628,2778.717647058824
North,TV,General,Premium,17.700000000000003,2.95,0.0833,314.0,3576,0.0435,3.27,-1.3660254037844386,14.0,3290.08,2010,7,25,afternoon,0.0049496644295302,0.1137853891846023,17.74011299435028,1115.2813559322033
North,Social Media,General,Premium,270.0,3.75,0.1234,269.0,2651,0.0518,2.07,0.3660254037844379,28.0,18868.48,2010,11,5,afternoon,0.1018483591097699,1.9661845387986467,0.9962962962962963,5031.594666666667
North,Search,General,Premium,3.75,3.75,0.415,125.0,5418,0.0921,5.81,1.3660254037844386,28.0,498.19,2010,1,26,afternoon,0.0006921373200442,0.0075150631926633,33.333333333333336,132.85066666666663
North,TV,General,Premium,50.88,0.53,0.3252,35.0,454,0.0706,5.59,0.3660254037844389,28.0,152043.81,2011,4,13,morning,0.1120704845814978,1.5874006314659743,0.6878930817610063,286875.1132075472
North,Search,General,Premium,90.0,3.75,0.1991,96.0,1630,0.0406,1.49,-1.0,14.0,196893.53,2011,6,16,morning,0.0552147239263803,1.35996856961528,1.0666666666666669,52504.941333333336
North,Email,General,Premium,30.6,2.55,0.0503,369.0,5498,0.1352,5.55,0.3660254037844389,90.0,1602.36,2011,4,19,afternoon,0.0055656602400873,0.0411661260361487,12.058823529411764,628.3764705882353
North,Search,Kitchen,Premium,12.6,2.1,0.1512,410.0,30463,0.0689,1.86,0.9999999999999998,60.0,151912.57,2010,12,3,afternoon,0.0004136165183993,0.0060031425021679,32.53968253968254,72339.31904761905
North,Search,Kitchen,Premium,7.5,3.75,0.3071,173.0,2746,0.0443,7.99,0.3660254037844379,7.0,418.77,2010,11,11,afternoon,0.0027312454479242,0.0616533961156716,23.066666666666663,111.672
North,Search,General,Budget,13.68,0.38,0.29,12.0,672,0.034,6.82,-1.3660254037844386,14.0,62.23,2011,7,3,afternoon,0.0203571428571428,0.5987394957983192,0.8771929824561404,163.76315789473682
East,Email,Storage,Standard,13.2,0.55,0.2673,1115.0,41043,0.0276,0.42,-0.3660254037844385,28.0,804.97,2010,10,11,morning,0.0003216139171113,0.0116526781562073,84.46969696969697,1463.581818181818
North,Affiliate,General,Premium,4.68,0.39,0.2143,122.0,2788,0.0311,3.05,0.3660254037844379,28.0,1781.44,2011,11,30,afternoon,0.0016786226685796,0.0539750054205667,26.06837606837607,4567.794871794872
North,Influencer,Storage,Premium,16.5,1.65,0.0366,377.0,3482,0.0398,1.96,-1.3660254037844386,60.0,13223.42,2011,7,27,afternoon,0.0047386559448592,0.1190617071572682,22.848484848484848,8014.19393939394
North,Affiliate,Lighting,Standard,30.6,2.55,0.1396,300.0,4219,0.0712,6.15,0.3660254037844379,90.0,746.2900000000001,2011,11,17,afternoon,0.0072529035316425,0.1018666226354293,9.80392156862745,292.66274509803924
North,Affiliate,Kitchen,Premium,12.72,1.06,0.0524,82.0,1197,0.0257,1.28,0.9999999999999998,28.0,7032.3,2009,12,7,afternoon,0.0106265664160401,0.4134850745540895,6.446540880503144,6634.245283018868
North,Social Media,General,Premium,30.6,2.55,0.24,601.0,6693,0.0755,4.1,1.0,90.0,8373.890000000001,2011,3,27,morning,0.0045719408337068,0.0605555077312166,19.64052287581699,3283.8784313725496
North,Social Media,General,Premium,14.85,4.95,0.0089,425.0,8209,0.0426,4.66,1.0,21.0,11275.64,2011,3,3,afternoon,0.001808990132781,0.0424645571075374,28.61952861952862,2277.9070707070705
North,Email,Storage,Standard,1.95,1.95,0.1627,546.0,16195,0.0921,0.74,0.9999999999999998,14.0,339.08,2010,12,6,afternoon,0.0001204075331892,0.0013073564949973,280.0,173.88717948717948
North,Email,Stationery,Budget,5.04,0.42,0.2207,148.0,1515,0.1846,3.43,-1.0,60.0,111.12,2011,6,30,evening,0.0033267326732673,0.0180213037555109,29.365079365079364,264.5714285714286
North,Social Media,General,Premium,11.8,2.95,0.6,343.0,6019,0.0072,5.45,-0.3660254037844385,30.0,9674.96,2010,10,15,morning,0.0019604585479315,0.2722859094349375,29.06779661016949,3279.647457627118
North,Social Media,General,Premium,14.85,4.95,0.3085,941.0,20136,0.0607,2.88,-0.3660254037844387,7.0,3635.95,2011,5,3,afternoon,0.000737485101311,0.0121496721797542,63.36700336700337,734.5353535353535
North,Search,Seasonal,Standard,7.5,3.75,0.3354,500.0,7774,0.0399,3.87,0.3660254037844379,28.0,1096.05,2010,11,30,morning,0.0009647543092359,0.0241793059958875,66.66666666666667,292.28
North,Affiliate,Seasonal,Standard,8.5,0.85,0.204,347.0,10912,0.0443,7.46,-0.3660254037844385,7.0,1577.18,2010,10,7,afternoon,0.0007789589442815,0.0175837233472127,40.8235294117647,1855.5058823529412
North,Email,Lighting,Premium,15.0,1.25,0.2536,230.0,15655,0.0435,3.75,0.3660254037844389,60.0,1630.37,2011,4,1,morning,0.0009581603321622,0.0220266743025804,15.333333333333334,1304.2959999999998
North,Social Media,Seasonal,Premium,10.2,0.85,0.2127,481.0,7827,0.0201,2.96,0.9999999999999998,60.0,7109.46,2010,12,2,afternoon,0.0013031812955155,0.0648348903241553,47.156862745098046,8364.070588235294
North,TV,Seasonal,Standard,1.56,0.39,0.0774,197.0,2817,0.0569,1.66,0.3660254037844379,28.0,45.690000000000005,2011,11,22,afternoon,0.0005537806176783,0.0097325240365269,126.28205128205128,117.15384615384616
North,Social Media,General,Premium,4.95,4.95,0.204,26.0,368,0.0645,5.88,1.3660254037844388,7.0,64227.06,2011,2,1,afternoon,0.0134510869565217,0.2085439838220424,5.252525252525253,12975.163636363635
North,Affiliate,Storage,Premium,4.16,2.08,0.3246,506.0,9042,0.0564,2.71,0.3660254037844379,28.0,1493.3000000000002,2011,11,16,afternoon,0.0004600752046007,0.0081573617837012,121.6346153846154,717.9326923076924
North,Email,Seasonal,Premium,45.0,3.75,0.1511,127.0,3939,0.0899,3.87,0.3660254037844379,30.0,140141.23,2010,11,12,morning,0.0114242193450114,0.1270769671302717,2.8222222222222224,37370.99466666667
North,Influencer,Storage,Premium,14.7,2.1,0.3035,102.0,2053,0.0893,3.67,-0.3660254037844385,60.0,2098.69,2010,10,20,afternoon,0.0071602532878714,0.0801820077029273,6.938775510204082,999.3761904761903
North,Social Media,Stationery,Premium,5.04,0.42,0.204,252.0,3227,0.1178,1.84,0.3660254037844379,90.0,7362.19,2011,11,13,afternoon,0.0015618221258134,0.0132582523413705,50.0,17529.02380952381
North,Affiliate,General,Premium,23.25,4.65,0.2709,894.0,13573,0.0109,5.28,1.3660254037844386,21.0,108.0,2010,1,25,morning,0.0017129595520518,0.1571522524818227,38.45161290322581,23.2258064516129
North,Affiliate,Storage,Premium,8.850000000000001,2.95,0.2832,1490.0,22147,0.0576,3.14,-0.3660254037844385,14.0,2279.85,2010,10,17,afternoon,0.0003996026549871,0.0069375460935265,168.36158192090392,772.8305084745762
East,Social Media,General,Standard,45.0,3.75,0.2166,583.0,9167,0.1106,5.42,0.3660254037844379,60.0,4042.2,2011,11,18,afternoon,0.0049089124031853,0.0443843797756359,12.955555555555556,1077.9199999999998
North,Social Media,General,Premium,17.85,5.95,0.1343,452.0,12539,0.2172,2.64,1.0,14.0,1781.44,2011,3,8,morning,0.0014235584974878,0.0065541367287653,25.32212885154061,299.4016806722689
North,Search,Storage,Premium,4.2,2.1,0.0666,189.0,3476,0.0752,3.56,0.3660254037844379,7.0,7111.349999999999,2010,11,16,afternoon,0.0012082853855005,0.0160676248071885,45.0,3386.3571428571427
North,Email,Kitchen,Premium,3.3,1.65,0.6,224.0,5488,0.045,5.14,-1.3660254037844388,21.0,1719.79,2011,8,8,afternoon,0.0006013119533527,0.0133624878522837,67.87878787878788,1042.2969696969697
North,Social Media,Storage,Premium,19.5,1.95,0.204,387.0,18456,0.0802,3.58,1.0,60.0,1130.47,2010,3,31,morning,0.001056566970091,0.0131741517467709,19.846153846153847,579.7282051282051
North,Social Media,General,Budget,3.3,1.65,0.2282,78.0,1385,0.0058,1.23,0.3660254037844379,14.0,318.89000000000004,2010,11,10,afternoon,0.0023826714801444,0.4108054276111042,23.63636363636364,193.2666666666667
North,Search,Seasonal,Premium,1.65,1.65,0.2019,308.0,6497,0.0413,5.32,-1.3660254037844388,28.0,5491.58,2011,8,1,afternoon,0.0002539633677081,0.0061492340849436,186.66666666666669,3328.2303030303037
North,Email,Kitchen,Premium,75.60000000000001,2.1,0.296,180.0,3132,0.1411,3.07,1.3660254037844388,60.0,2665.82,2011,2,16,afternoon,0.0241379310344827,0.1710696742344632,2.3809523809523805,1269.4380952380952
North,Social Media,Stationery,Premium,5.1,0.85,0.0852,578.0,9716,0.066,7.49,-0.3660254037844385,28.0,676.59,2011,10,4,afternoon,0.0005249073692877,0.0079531419589056,113.33333333333334,795.9882352941177
North,TV,Seasonal,Premium,30.24,0.63,0.0879,83.0,2006,0.0527,5.13,-1.0000000000000002,28.0,7354.71,2011,9,8,afternoon,0.015074775672981,0.2860488742501149,2.744708994708995,11674.142857142857
North,Search,Lighting,Premium,19.8,1.65,0.0481,193.0,7297,0.3129,1.44,1.3660254037844388,30.0,9581.11,2011,2,18,morning,0.002713443881047,0.0086719203612879,9.747474747474747,5806.733333333334
North,Social Media,General,Premium,19.8,4.95,0.2793,472.0,13354,0.0109,3.86,-1.0000000000000002,30.0,7257.06,2011,9,28,afternoon,0.0014827018121911,0.1360276891918443,23.83838383838384,1466.0727272727272
North,Influencer,Storage,Premium,20.8,183.5892558791058,0.2971,387.0,3620,0.0327,5.27,-1.3660254037844386,90.0,3649.67,2011,7,31,afternoon,0.0057458563535911,0.1757142615777113,18.60576923076923,19.87954024065178
North,Search,Storage,Premium,42.5,0.85,0.0517,423.0,10193,0.0589,4.74,-1.0,7.0,4110.360000000001,2010,6,15,afternoon,0.0041695281075247,0.0707899508917618,9.952941176470588,4835.717647058825
North,Influencer,General,Premium,15.9,7.95,0.3425,251.0,3676,0.0102,5.0,1.3660254037844386,90.0,3172.73,2011,1,30,morning,0.0043253536452665,0.4240542789477052,15.78616352201258,399.08553459119497
North,Email,General,Premium,25.5,12.75,0.0911,92.0,1307,0.0212,2.56,1.3660254037844388,28.0,2828.73,2011,2,21,afternoon,0.0195103289977046,0.9202985376275786,3.607843137254902,221.86117647058825
North,Social Media,Seasonal,Premium,15.6,0.65,0.4688,269.0,3565,0.0144,2.2,-1.3660254037844386,30.0,964.87,2010,7,28,morning,0.0043758765778401,0.3038803179055633,17.243589743589745,1484.4153846153845
North,Search,Kitchen,Premium,8.3,4.15,0.137,269.0,7104,0.0492,2.17,-0.3660254037844387,14.0,1038.44,2011,5,13,morning,0.0011683558558558,0.0237470702409726,32.40963855421686,250.2265060240964
North,Search,Storage,Premium,1.65,1.65,0.3797,845.0,9994,0.0541,5.88,0.3660254037844379,90.0,3790.99,2011,11,6,morning,0.0001650990594356,0.0030517386217312,512.1212121212121,2297.569696969697
North,Email,General,Standard,15.0,1.25,0.204,118.0,8079,0.0118,3.41,-0.3660254037844385,28.0,258.0,2010,10,22,afternoon,0.0018566654288897,0.1573445278720096,7.866666666666666,206.4
North,Social Media,General,Premium,27.84,0.29,0.51,482.0,10857,0.0104,4.66,0.3660254037844379,14.0,3362.6,2010,11,24,afternoon,0.0025642442663719,0.2465619486896083,17.313218390804597,11595.172413793103
North,Influencer,General,Premium,31.200000000000003,0.65,0.104,136.0,2183,0.0647,4.33,0.3660254037844389,7.0,283.56,2010,4,1,afternoon,0.0142922583600549,0.220900438331607,4.358974358974359,436.24615384615385
North,Search,General,Premium,10.2,0.85,0.2692,41.0,1121,0.0547,3.87,0.3660254037844379,21.0,3539.56,2010,11,24,afternoon,0.0090990187332738,0.166344035343215,4.019607843137255,4164.1882352941175
North,Affiliate,General,Premium,10.5,2.1,0.1336,349.0,8546,0.0152,5.19,-0.3660254037844385,14.0,159.98,2010,10,25,afternoon,0.0012286449801076,0.0808319065860297,33.23809523809524,76.18095238095238
North,Social Media,General,Premium,38.35,2.95,0.405,113.0,1304,0.0614,1.56,0.9999999999999998,60.0,3112.42,2009,12,16,afternoon,0.0294095092024539,0.4789822345676545,2.946544980443285,1055.057627118644
North,Search,General,Standard,25.200000000000003,2.1,0.2253,106.0,4489,0.0451,7.49,-1.3660254037844386,60.0,386.6,2010,7,20,afternoon,0.005613722432613,0.1244727812109324,4.206349206349206,184.0952380952381
North,Search,Stationery,Premium,4.95,4.95,0.3185,129.0,1811,0.029,5.62,-1.0,90.0,225.95,2010,6,16,afternoon,0.0027332965212589,0.0942516041813438,26.06060606060606,45.64646464646464
North,Social Media,General,Premium,18.75,3.75,0.0306,16.0,899,0.0118,5.76,0.9999999999999998,7.0,406.93,2009,12,3,afternoon,0.0208565072302558,1.7675006127335458,0.8533333333333334,108.51466666666668
North,Influencer,Storage,Standard,13.28,0.83,0.3431,214.0,9604,0.0716,6.88,-1.3660254037844386,28.0,172.45999999999998,2011,7,19,afternoon,0.0013827571845064,0.0193122511802577,16.114457831325304,207.78313253012047
North,Search,General,Premium,1.25,1.25,0.3501,422.0,9287,0.0157,2.14,-0.3660254037844385,30.0,814.83,2011,10,9,afternoon,0.0001345967481425,0.0085730412829659,337.6,651.864
North,Affiliate,Lighting,Premium,5.9,2.95,0.2725,5.0,76,0.0198,7.98,1.3660254037844388,90.0,337.2,2010,2,3,afternoon,0.0776315789473684,3.9207868155236576,0.847457627118644,114.3050847457627
North,Search,General,Premium,11.9,5.95,0.3116,452.0,17691,0.0113,1.64,1.0,14.0,522.68,2011,3,6,morning,0.0006726584138827,0.0595272932639615,37.98319327731093,87.84537815126049
North,Affiliate,General,Premium,5.9,2.95,0.1619,10.0,148,0.0668,4.32,-1.0000000000000002,28.0,1995.02,2010,9,23,morning,0.0398648648648648,0.5967794141446836,1.694915254237288,676.2779661016949
North,Influencer,Stationery,Premium,10.2,0.85,0.3029,107.0,1797,0.0169,4.66,0.9999999999999998,21.0,151657.24000000002,2010,12,3,afternoon,0.0056761268781302,0.3358654957473501,10.490196078431373,178420.2823529412
North,Social Media,General,Premium,2.9,1.45,0.2011,139.0,1229,0.0308,0.95,-1.3660254037844386,7.0,95603.92,2011,7,19,afternoon,0.0023596419853539,0.076611752771232,47.93103448275862,65933.73793103448
North,Social Media,General,Premium,4.95,4.95,0.2234,425.0,15367,0.0149,8.44,1.3660254037844386,90.0,1781.44,2011,1,30,afternoon,0.0003221188260558,0.0216187131581096,85.85858585858585,359.8868686868687
West,Email,Seasonal,Standard,2.95,2.95,0.2411,896.0,24611,0.057,5.27,0.3660254037844379,7.0,1682.37,2010,11,15,afternoon,0.0001198651009711,0.002102896508265,303.728813559322,570.2949152542373
North,Social Media,General,Premium,10.2,0.85,0.3508,119.0,3116,0.0874,3.57,-1.0,21.0,1325.851,2010,6,1,morning,0.0032734274711168,0.0374534035596889,11.666666666666668,1559.824705882353
North,TV,General,Premium,7.5,1.25,0.5882,57.0,949,0.1123,6.37,-1.3660254037844386,7.0,7576.89,2011,7,25,afternoon,0.0079030558482613,0.0703744955321578,7.6,6061.512000000001
North,Affiliate,Lighting,Standard,11.9,2.95,0.1479,58.0,703,0.099,4.53,0.9999999999999998,60.0,116.6,2010,12,5,afternoon,0.016927453769559,0.1709843815106972,4.873949579831932,39.52542372881356
North,Affiliate,General,Premium,15.6,0.65,0.0555,460.0,9820,0.0219,8.16,0.3660254037844379,30.0,5288.17,2011,11,2,afternoon,0.0015885947046843,0.0725385709901515,29.48717948717949,8135.6461538461535
North,Email,General,Budget,1.95,0.39,0.0248,40.0,789,0.0846,4.94,0.3660254037844379,90.0,13.64,2011,11,25,morning,0.0024714828897338,0.0292137457415347,20.512820512820515,34.97435897435898
North,Email,Stationery,Premium,10.5,0.42,0.2821,290.0,16623,0.0822,5.28,1.3660254037844386,60.0,929.7,2010,1,24,afternoon,0.0006316549359321,0.0076843666171793,27.61904761904762,2213.571428571429
North,Email,Seasonal,Premium,11.9,2.55,0.0848,95.0,2585,0.0237,6.87,0.9999999999999998,14.0,8529.33,2010,12,9,morning,0.0046034816247582,0.1942397310024565,7.983193277310924,3344.835294117647
North,Email,General,Premium,0.84,0.42,0.2457,106.0,779,0.0138,2.7,0.3660254037844379,21.0,2341.23,2011,11,10,morning,0.0010783055198973,0.0781380811519785,126.1904761904762,5574.357142857143
North,TV,Seasonal,Premium,36.0,0.75,0.204,113.0,2258,0.0409,6.4,-1.0,28.0,20097.98,2011,6,29,morning,0.0159433126660761,0.3898120456253343,3.138888888888889,26797.306666666667
North,Influencer,General,Premium,18.75,6.25,0.199,160.0,2461,0.1067,5.24,-0.3660254037844387,7.0,845.32,2011,5,16,afternoon,0.0076188541243396,0.0714044435270824,8.533333333333333,135.2512
North,Social Media,General,Premium,17.85,5.95,0.334,347.0,7445,0.0124,5.15,1.3660254037844386,90.0,62537.08,2011,1,25,morning,0.0023975822699798,0.1933534088693429,19.439775910364144,10510.43361344538
North,Email,General,Premium,14.85,4.95,0.3798,1137.0,43297,0.0376,7.42,-1.0,90.0,1924.22,2010,6,23,afternoon,0.0003429798831327,0.0091218054024675,76.56565656565657,388.73131313131313
North,Influencer,Seasonal,Premium,11.9,0.85,0.1533,253.0,4919,0.0059,3.28,0.3660254037844379,60.0,1194.02,2010,11,10,afternoon,0.0024191908924578,0.4100323546538673,21.26050420168067,1404.729411764706
North,Email,General,Premium,15.3,7.65,0.1438,269.0,4001,0.0074,4.1,-1.3660254037844388,90.0,11580.73,2010,8,25,morning,0.0038240439890027,0.5167627012165877,17.581699346405227,1513.8209150326795
North,Email,General,Premium,12.5,1.25,0.1016,177.0,2891,0.0243,7.13,0.3660254037844389,21.0,12076.57,2011,4,13,afternoon,0.0043237634036665,0.1779326503566482,14.16,9661.256
North,Email,General,Standard,7.800000000000001,0.65,0.3939,141.0,2835,0.0139,0.92,0.9999999999999998,7.0,897.9,2010,12,10,morning,0.0027513227513227,0.1979368885843706,18.07692307692308,1381.3846153846152
North,Affiliate,General,Premium,14.95,14.95,0.5031,45.0,1295,0.043,4.62,-1.0,21.0,1013.44,2010,6,13,afternoon,0.0115444015444015,0.2684744545209661,3.0100334448160537,67.78862876254182
North,Social Media,Storage,Premium,23.4,1.95,0.0676,456.0,8022,0.0014,5.91,-1.3660254037844386,28.0,7417.259999999999,2010,7,15,afternoon,0.0029169783096484,2.0835559354631905,19.48717948717949,3803.723076923077
North,Social Media,Storage,Premium,91.44,3.81,0.1634,10.0,175,0.0121,5.54,0.9999999999999998,28.0,3720.44,2009,12,9,afternoon,0.5225142857142857,43.18299881936246,0.1093613298337707,976.49343832021
North,Search,General,Standard,3.75,1.25,0.1045,104.0,2371,0.0741,1.92,-0.3660254037844385,90.0,496.92,2011,10,27,afternoon,0.0015816111345423,0.0213442798183857,27.73333333333333,397.536
North,Social Media,Storage,Premium,11.8,2.95,0.0486,401.0,7183,0.064,2.28,1.3660254037844386,7.0,208.8,2010,1,10,afternoon,0.0016427676458304,0.0256682444661005,33.983050847457626,70.77966101694915
North,Social Media,Stationery,Premium,15.0,1.25,0.1893,110.0,652,0.0767,3.21,-1.3660254037844388,14.0,5591.39,2010,8,24,morning,0.0230061349693251,0.2999496084657777,7.333333333333333,4473.112
North,Email,General,Standard,17.85,5.95,0.4024,452.0,8916,0.0148,2.07,1.3660254037844386,90.0,618.62,2011,1,7,afternoon,0.0020020188425302,0.1352715434142082,25.32212885154061,103.96974789915966
North,Email,General,Premium,37.38,12.46,0.0764,64.0,1720,0.008,5.98,0.3660254037844379,7.0,32853.369999999995,2011,11,14,afternoon,0.0217325581395348,2.7165697674418605,1.7121455323702512,2636.707062600321
North,Search,Storage,Premium,0.55,0.55,0.2623,209.0,3151,0.1129,3.71,-0.3660254037844385,90.0,1872.8,2011,10,30,afternoon,0.000174547762615,0.0015460386414087,380.0,3405.090909090909
North,Search,General,Premium,15.0,1.25,0.0515,293.0,8174,0.0103,7.03,-1.3660254037844388,30.0,851.38,2010,8,8,afternoon,0.001835086860778,0.1781637728910754,19.53333333333333,681.104
North,Search,Storage,Premium,5.0,1.25,0.5494,490.0,3553,0.0181,4.21,0.3660254037844379,14.0,12673.19,2011,11,23,afternoon,0.0014072614691809,0.0777492524409377,98.0,10138.552
North,Social Media,Stationery,Budget,10.08,0.42,0.582,267.0,3213,0.0174,1.6,-0.3660254037844385,90.0,308.07,2011,10,10,afternoon,0.0031372549019607,0.1803020058598152,26.48809523809524,733.5
North,Influencer,Seasonal,Premium,8.4,2.1,0.2728,392.0,5419,0.0147,3.37,0.3660254037844379,28.0,3932.35,2011,11,1,afternoon,0.0015501014947407,0.1054490812748794,46.66666666666666,1872.547619047619
North,Email,Storage,Premium,39.0,1.95,0.0004,546.0,11704,0.0739,3.21,1.3660254037844388,90.0,5941.22,2011,2,6,morning,0.0033321941216678,0.0450905835137727,14.0,3046.779487179487
North,Influencer,General,Premium,10.08,0.21,0.1676,482.0,4706,0.1171,3.87,1.3660254037844388,14.0,10.08,2010,2,21,night,0.0021419464513387,0.0182916007800061,47.81746031746032,48.0
North,Social Media,General,Premium,4.25,4.25,0.0318,114.0,3707,0.0171,6.66,-1.3660254037844386,90.0,277.49,2011,7,31,morning,0.0011464796331265,0.0670455925804981,26.823529411764707,65.29176470588236
North,Influencer,Storage,Premium,22.8,0.95,0.0171,128.0,2846,0.0035,3.94,0.3660254037844389,7.0,9472.67,2011,4,26,afternoon,0.0080112438510189,2.288926814576849,5.614035087719298,9971.231578947369
North,Email,General,Premium,79.19999999999999,1.65,0.4748,591.0,14109,0.0503,3.15,1.0,21.0,9009.302,2010,3,25,afternoon,0.0056134382309164,0.1115991696007243,7.462121212121213,5460.18303030303
North,Email,Storage,Standard,11.9,1.65,0.1367,426.0,8615,0.0896,3.55,-1.0000000000000002,14.0,2382.38,2011,9,15,afternoon,0.0013813116656993,0.0154164248403946,35.79831932773109,1443.8666666666668
North,Search,Lighting,Premium,5.75,5.75,0.1196,33.0,534,0.4357,1.54,-1.0000000000000002,60.0,638.64,2011,9,20,afternoon,0.0107677902621722,0.0247137715450362,5.739130434782608,111.06782608695652
North,Affiliate,Lighting,Standard,39.6,4.95,0.1035,304.0,7187,0.0246,3.87,0.3660254037844379,60.0,226.75,2010,11,10,afternoon,0.0055099485181577,0.2239816470795847,7.6767676767676765,45.80808080808081
North,Social Media,Lighting,Premium,5.9,2.95,0.6,125.0,1167,0.1158,3.87,0.9999999999999998,21.0,27098.890000000003,2010,12,23,afternoon,0.0050556983718937,0.0436588805863017,21.1864406779661,9186.064406779662
North,Influencer,General,Budget,11.9,7.95,0.2795,103.0,2217,0.0225,3.87,-1.0,30.0,53.25,2010,6,24,morning,0.0053676138926477,0.2385606174510098,8.655462184873949,6.69811320754717
North,Affiliate,General,Premium,19.8,4.95,0.0046,474.0,4777,0.0614,3.92,0.9999999999999998,30.0,6554.161,2011,12,7,afternoon,0.0041448607912916,0.0675058760796678,23.939393939393938,1324.0729292929293
North,Email,General,Standard,2.5,1.25,0.4619,75.0,1799,0.0088,4.86,1.0,28.0,227.22,2010,3,21,morning,0.0013896609227348,0.1579160139471423,30.0,181.776
North,Affiliate,Seasonal,Premium,17.4,1.45,0.1144,336.0,3515,0.1452,2.82,-1.0000000000000002,90.0,2266.37,2011,9,7,afternoon,0.004950213371266,0.0340923785899862,19.31034482758621,1563.0137931034485
Central,Email,Storage,Standard,0.19,0.19,0.0414,13.0,202,0.0475,2.44,-1.3660254037844386,60.0,464.75,2011,7,28,afternoon,0.0009405940594059,0.0198019801980198,68.42105263157895,2446.0526315789475
North,Social Media,Storage,Premium,16.5,1.65,0.3014,845.0,42088,0.189,1.43,-1.0,30.0,5821.29,2010,6,30,morning,0.0003920357346512,0.0020742631463026,51.21212121212121,3528.0545454545454
North,Email,Seasonal,Standard,10.5,2.1,0.2903,269.0,5628,0.0174,3.5,0.3660254037844379,30.0,389.98,2011,11,6,afternoon,0.001865671641791,0.1072225081489106,25.61904761904762,185.7047619047619
East,Search,Seasonal,Standard,12.6,2.1,0.2218,113.0,2219,0.0435,1.66,0.3660254037844389,30.0,290.53000000000003,2011,4,8,morning,0.0056782334384858,0.1305341020341564,8.968253968253968,138.34761904761905
North,Affiliate,General,Premium,60.0,1.25,0.0754,150.0,2279,0.1302,7.7,0.3660254037844379,28.0,160913.35,2011,11,9,morning,0.0263273365511189,0.2022068859532942,2.5,128730.68
North,Email,General,Premium,47.7,7.95,0.3297,678.0,17652,0.0243,5.51,-0.3660254037844387,21.0,5560.179999999999,2011,5,17,morning,0.0027022433718558,0.1112034309405712,14.21383647798742,699.3937106918238
North,Email,General,Premium,11.9,0.85,0.1958,332.0,8086,0.0335,1.1,0.3660254037844379,90.0,2083.1600000000003,2010,11,29,afternoon,0.0014716794459559,0.043930729730029,27.899159663865547,2450.7764705882355
North,Influencer,Storage,Premium,4.949999999999999,1.65,0.1916,705.0,27611,0.0481,5.93,-1.0,90.0,1915.64,2010,6,21,morning,0.0001792763753576,0.003727159570845,142.42424242424244,1160.9939393939396
North,Social Media,General,Premium,14.85,4.95,0.3403,631.0,22191,0.015,4.41,0.9999999999999998,28.0,1781.44,2010,12,16,morning,0.0006691902122482,0.0446126808165472,42.49158249158249,359.8868686868687
North,Search,General,Premium,15.0,1.25,0.2666,255.0,8937,0.0101,5.24,1.3660254037844388,28.0,7998.98,2011,2,11,afternoon,0.0016784155756965,0.1661797599699547,17.0,6399.183999999999
North,Affiliate,General,Premium,10.08,0.42,0.2496,98.0,1819,0.1184,3.41,-1.3660254037844386,7.0,364.18,2011,7,26,morning,0.005541506322155,0.0468032628560391,9.72222222222222,867.0952380952382
North,Affiliate,Lighting,Standard,4.16,2.08,0.0848,450.0,9873,0.0435,1.27,0.3660254037844379,28.0,1868.84,2011,11,25,morning,0.0004213511597285,0.0096862335569782,108.17307692307692,898.4807692307692
North,Email,Storage,Premium,81.6,2.55,0.073,744.0,13718,0.0241,0.51,1.3660254037844388,7.0,893.6,2011,2,8,morning,0.0059483889779851,0.24682111941847,9.11764705882353,350.4313725490196
North,Search,General,Premium,16.5,1.65,0.1101,587.0,15427,0.0236,5.91,-1.0000000000000002,21.0,4329.94,2011,9,4,afternoon,0.0010695533804368,0.0453200584930888,35.57575757575758,2624.2060606060604
East,Social Media,Stationery,Standard,39.0,1.95,0.5153,282.0,4394,0.0779,2.22,0.3660254037844379,30.0,12302.83,2011,11,6,afternoon,0.0088757396449704,0.1139376077659873,7.230769230769231,6309.1435897435895
